Plant.Code,Elevation,pond_area,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Tdb,Twb,nwT
602,20,1000000,3219914,3720205,2910277,1904425,2924523,3296829,4061676,2902020,2474761,1348265,904055,1650743,0.54,-2.65,4.84,14.16,21.97,24.59,26.43,25.69,23.34,14.67,11.93,10.59,-1.92,-5.07,2.45,9.19,16.7,20.11,21.43,19.84,18.55,11.08,8.67,8.36,2.8,1.3,4,11.8,20.4,25.3,27.5,26.9,25.2,17.7,13.3,9.8,7.2,7.6,6.5,8,6,6.4,4.8,4.9,6.1,6.2,6.2,5.7,86.28742442,77.13623552,30.49
621,4,3850,1131370,1025909,1145138,1197866,1382082,1351777,1310635,1334298,1303010,1324842,1321888,1032730,21.21,19.9,24.63,26.73,27,28.68,29.36,29.32,28.48,27.04,25.96,25.13,17.78,16.17,20.44,22.44,22.18,24.38,24.56,25.23,25.21,23.13,22.72,22.49,24.2,22,26.6,28.6,28.7,30.1,31,29.8,28.3,27.6,27.3,25.7,7.9,8.9,8.8,8.1,9.7,7.2,6.5,5.5,4.9,7.9,9,8.7,87.58884695,79.70072986,30.49
628,2,1000000,2097809,2941921,4487316,4190403,4081278,3879482,4300352,4227687,3947252,3617782,1521407,1778550,14.25,13.23,20.99,24.06,25.74,27.81,28.12,28.09,26.97,23.54,22.55,21.08,11.59,10.33,17.35,20.39,20.76,23.54,24.4,24.57,23.61,19.8,19.23,18.12,16.1,14.5,22.1,25.2,26.8,30.2,30.3,29.9,28.5,25.5,23.9,20.6,6.4,7.2,5.9,5.8,6.1,4.9,4.9,4.8,5,5.9,6,6.3,87.60850195,79.9067563,30.49
641,25,1000000,134598,103433,115199,86614,108884,93694,85676,42617,0,4035,0,0,10.77,10.11,18.25,21.95,24.5,27.23,29.22,28.2,26.24,21.86,18.75,17.47,8.04,7.17,15.68,19.58,21.17,23.84,24.87,24.15,21.86,17.99,16.03,15.41,11.7,12.2,17.2,21.7,24.3,27.8,29.5,30.5,28.3,23.3,18.9,16.9,7.8,9.2,8,7.3,6.9,6.3,6.2,6.1,6.1,7.7,7.2,8,88,79.7606958,30.49
641,25,1000000,1191785,1368314,1342852,512406,1376827,1828264,2066278,1384435,1675526,784296,256435,0,10.77,10.11,18.25,21.95,24.5,27.23,29.22,28.2,26.24,21.86,18.75,17.47,8.04,7.17,15.68,19.58,21.17,23.84,24.87,24.15,21.86,17.99,16.03,15.41,11.7,12.2,17.2,21.7,24.3,27.8,29.5,30.5,28.3,23.3,18.9,16.9,7.8,9.2,8,7.3,6.9,6.3,6.2,6.1,6.1,7.7,7.2,8,88,79.7606958,30.49
641,25,1000000,269197,206866,230398,173228,217767,187389,171353,85234,0,8071,0,0,10.77,10.11,18.25,21.95,24.5,27.23,29.22,28.2,26.24,21.86,18.75,17.47,8.04,7.17,15.68,19.58,21.17,23.84,24.87,24.15,21.86,17.99,16.03,15.41,11.7,12.2,17.2,21.7,24.3,27.8,29.5,30.5,28.3,23.3,18.9,16.9,7.8,9.2,8,7.3,6.9,6.3,6.2,6.1,6.1,7.7,7.2,8,88,79.7606958,30.49
643,8,1000000,780693,698506,503226,686745,698736,682256,786289,790243,739632,829637,375886,682638,10.95,9.95,19.16,22.33,24.8,27.2,29.1,28.16,26.08,21.68,19.36,17.58,8.38,7.34,15.55,19.77,20.59,23.74,24.85,24.37,22.14,17.98,16.39,15.42,15,13.8,18.9,23.7,24.6,30.3,31.5,31,28.1,24.3,22.1,19.3,6.8,8.3,6.7,6.4,6.1,5.6,5.3,5.6,6.1,7.1,7,7.2,86.37777003,80.62222997,30.49
649,210,1000000,12080098,10919903,11219864,11552323,11628047,11399720,11743452,11780874,9321980,7139385,11627376,11990710,7,6.16,14.73,19.17,22.64,27.34,28.75,27.23,24.19,18.02,15.02,15.61,4.08,2.96,11.11,15.65,18.13,22.26,23.33,22.63,20.73,15.12,12.62,13.14,9.9,9.2,13,18.7,20.9,25.4,24.8,25.4,24.3,20.5,17.4,14.8,6,6.9,6.4,6.4,5.2,5.1,5.2,4.3,5.2,5.3,4.9,4.8,89,78.34402414,30.49
663,190,1000000,553097,512306,561303,493707,549419,432080,662934,767705,654340,289021,165388,147396,12.71,11.77,19.86,23.09,24.67,27.63,28.26,27.91,26.41,22.72,21.34,19.85,10.08,9.01,16.33,19.49,20.02,22.86,24.09,24.19,23.07,19.01,18.34,17,18.1,16.4,21.5,23.2,24.5,26.7,27,27,25.4,22.6,21.2,19.7,6.4,7.3,6.4,5.8,5.8,4.9,5.2,4.6,5.3,6.2,5.8,5.8,87.53750559,79,30.49
664,148,1000000,82815,20788,1893,151027,178152,151595,108943,162642,195409,245770,229933,251001,12.59,11.68,19.75,22.93,24.45,27.45,28.07,27.73,26.26,22.55,21.24,19.72,10.05,8.99,16.28,19.42,19.91,22.73,24,24.09,22.99,18.93,18.29,16.95,17.5,15.7,21.7,23.6,25.2,27.9,28.2,27.9,26.2,23.1,21.7,20.2,6.3,7.2,6.3,5.7,5.7,4.8,5.1,4.5,5.2,6.1,5.7,5.7,87.25933568,79,30.49
673,24,1000000,566,4273,4718,0,7919,7359,3141,2708,3862,3876,3296,1829,20.66,19.44,24.43,26.3,26.65,28.27,28.79,28.54,27.87,26.45,25.76,24.72,17.46,15.85,20.43,22.33,22.26,24.29,24.52,24.88,24.73,22.52,22.16,21.93,24.4,22.8,25.4,27.1,27.7,29.4,30.6,30.1,29.7,27.9,26.9,25.2,9.5,10.8,9.9,9.3,10.4,8.2,7.8,6.8,5.8,9.4,11.1,10.6,86.11756298,79.11756298,30.49
676,140,1000000,1138400,1034664,451529,976634,1384724,1239950,1426812,1202236,1287323,1174615,1134909,1327822,16.45,15.39,22.69,25.54,26.88,28.42,28.52,28.15,27.79,24.79,23.85,22.38,13.26,12.15,18.49,21.12,21.25,23.68,24.45,24.57,24.11,20.84,20.27,19.41,18.6,17.9,23.2,25.9,27.1,29.5,30.3,29,29.1,25.3,23.9,22.1,7.2,7.7,6.6,6,7.2,5.1,5.2,4.8,5.1,6.4,7.4,7.2,87.69704252,79.35867916,30.49
688,130,1000000,341086,345479,139418,137372,378077,432222,498458,471690,366652,320732,364732,315554,11.29,10.55,18.99,23.17,25.6,27.87,29.58,28.95,26.55,22.19,20.44,18.24,8.07,7.18,15.46,19.52,20.27,23.57,24.69,24.49,22.41,18.16,16.99,15.5,14,13.4,18.3,22.1,24.1,27.2,29.3,28.4,25.9,20.8,19,16.8,5.8,7.1,5.6,5.8,5.7,4.6,5.5,4.6,5.4,6.4,6.3,5.6,87.79704993,79.20295007,30.49
689,4,1000000,296268,275927,322116,292168,250653,291686,306567,310060,293097,282711,194740,293970,11.57,10.72,19.24,23.16,25.47,27.8,29.35,28.79,26.57,22.35,20.56,18.52,8.5,7.53,15.71,19.65,20.36,23.63,24.73,24.59,22.59,18.38,17.24,15.79,15.4,14.9,19.1,22.4,24.5,27,29.4,28.7,25.7,22.5,20.8,18.3,5.8,6.9,5.6,5.7,5.8,4.6,5.2,4.5,5.4,6.3,6.3,5.7,87.49493392,79.50506608,30.49
693,0,1000000,0,0,0,0,2482,0,0,0,0,0,0,0,17.88,16.51,22.28,24.9,25.57,27.52,28.19,28.22,27.72,25.71,25,23.3,15.15,13.65,19.16,21.25,21.46,23.53,24,24.54,24.43,21.71,21.52,20.98,21.2,12.6,23.1,23.8,26.9,28.2,27.8,28.3,28.5,24,25,23.7,8.3,9,8,7.8,9,7.1,7,5.7,5.2,8.3,9.1,8.9,87.88973759,80.06639171,30.49
703,720,1000000,5003253,5573832,3814333,6729301,8242700,8177128,9242539,7905774,5472715,1128755,1103675,4149246,4.99,3.75,13.27,17.88,22.07,26.08,27.35,26.07,22.79,16.91,13.63,12.91,2.54,0.77,9.89,14.37,17.63,21.53,23.03,21.46,19.13,13.91,11.1,10.86,8.4,6.9,12.7,16.8,19.9,21.4,23.3,23.2,22.1,17.3,14.4,13.3,3.6,4.6,4.1,4,3.1,2.6,2.4,2.8,2.8,2.8,3.6,3.3,87.08676767,76.43782816,30.49
710,810,1000000,3271743,3003634,3276646,2865234,2469146,3178081,3338198,3367423,2512334,2410515,3267137,3096954,5.67,4.41,13.82,18.37,22.44,26.25,27.37,26.34,22.81,17.34,13.96,13.6,2.89,1.27,10.18,14.61,17.7,21.61,23,21.56,19.23,14.11,11.28,11.29,7.1,6.1,12.8,17.4,20.5,23.7,24.7,24.1,21.1,16.5,13.9,12.7,6.1,7.3,6.1,6.3,4.6,4.9,4.8,4.8,4.6,4.6,5.6,5.1,86.49268768,76.08033375,30.49
728,750,1000000,126171,700456,646156,208021,379339,545495,504083,127743,68599,0,11,0,5.71,4.64,13.85,18.41,22.28,26.14,27.39,26.25,22.72,17.3,14.07,13.52,2.98,1.52,10.37,14.84,17.75,21.75,23.13,21.73,19.38,14.14,11.46,11.29,8,7.3,12.5,18,21.4,24.5,26.1,26.6,24.4,19.5,15.4,13.3,6.3,7.6,6.1,6.1,4.7,4.2,4.3,4.7,4.6,4.8,5.9,5.2,86.91456889,76.48244384,30.49
772,56,1000000,76661,115825,132031,124929,137963,144458,127755,66716,89230,131122,132466,169245,22.77,23.5,22.56,23.51,23.29,24.9,26.35,26.57,26.68,25.9,24.91,23.68,18.61,19.61,19.1,20.17,20.11,21.78,23,23.89,23.45,22.56,21.78,20.33,24.7,25.3,24.7,25.8,25.3,26.7,28.1,28.9,29.4,28.1,27.2,26.1,6.7,8.5,7.8,8.3,8,7.4,7.5,7.3,7.6,7.5,7.6,7.3,81.1491738,76.0186993,30.49
861,620,1000000,2590761,2114369,2495099,1874831,2522076,2334659,2530605,2647902,1195952,2259683,1523909,3007522,0.03,-3.5,7.07,14.94,20.14,24.74,26.33,24.54,22.99,15.24,10.07,7,-1.95,-5.07,4.12,10.8,15.98,20.98,22.28,20.39,18.47,11.2,7.26,5.18,6.3,4.7,10,17.7,23,28.5,30.5,31.5,27.2,19.8,18.3,15.2,8,9.3,7.4,8.9,8.3,6.9,6.1,5.4,5.6,7.7,8.3,9.3,88,78,30.49
869,520,638,1427304,1205452,1508742,1450097,1462399,1429174,1491125,1484522,1436136,1452537,957951,1347334,-5.15,-9.74,2.14,10.32,16.56,20.59,22.72,22,20.76,12.74,7.2,4.33,-5.91,-10.03,-0.24,6.33,13.07,17.13,18.59,18.08,16.92,9.32,4.8,3.12,1.4,1.7,6.2,12.4,20.9,21.2,24.6,25.6,23.2,15.6,9.7,6.7,10,10.5,9.4,10.7,10.1,8.1,6.9,7.1,7.3,10.2,11,11.4,84.64917331,76,30.49
869,520,638,9515362,8036348,10058280,9667312,9749325,9527829,9940836,9896815,9574242,9683580,6386337,8982228,-5.15,-9.74,2.14,10.32,16.56,20.59,22.72,22,20.76,12.74,7.2,4.33,-5.91,-10.03,-0.24,6.33,13.07,17.13,18.59,18.08,16.92,9.32,4.8,3.12,1.4,1.7,6.2,12.4,20.9,21.2,24.6,25.6,23.2,15.6,9.7,6.7,10,10.5,9.4,10.7,10.1,8.1,6.9,7.1,7.3,10.2,11,11.4,84.64917331,76,30.49
891,460,1000000,1111511,1273694,1308657,1150411,852710,1090068,1496810,1276657,845232,0,624614,995927,-3.05,-7.3,4.67,12.9,18.49,22.41,23.84,22.57,21.81,13.77,8.22,4.74,-4.21,-7.96,2.07,8.98,15.01,19.93,20.9,19.25,17.42,9.91,5.86,3.68,1.9,1.7,5.7,13.9,19.1,22.8,25.2,25.9,24,16,10.4,6.8,8.9,9.2,8.7,9.9,9.1,7.7,6.2,6.1,6.9,9.1,10.8,11.1,87.19068381,77.59534191,30.49
963,580,4260,499947,470203,281568,466786,482113,475207,526592,492743,464162,136985,442139,474438,-3.11,-6.92,3.64,12.47,19.07,22.65,23.39,22.55,21.06,13.95,8.34,5.47,-4.05,-7.53,1.53,8.96,15.25,19.83,20.57,18.89,16.99,9.85,5.99,4.3,3.6,2.7,8.1,14.8,21.1,25.3,25.6,27.5,24.6,16.5,13.3,8.8,9.4,10.1,9.2,10.5,9.8,7.9,6.3,6.1,7,9.8,11.2,11.9,87.82523074,77.91261537,30.49
990,680,1000000,59230,64439,69329,70530,80092,86760,51016,41909,19914,0,0,37521,-3.35,-6.49,4.17,12.61,19.46,22.67,23.67,22.59,21.34,13.95,8.98,6.09,-4.57,-7.49,1.68,8.72,15.15,19.07,19.96,18.41,16.78,9.93,6.11,4.63,2.9,2.5,5.8,13.7,19.7,21.7,23.8,24.5,22.9,17.6,12.8,8.9,9.4,10.1,8.8,9.8,8.9,8.3,6.7,6.4,6.6,9.3,9.3,9.5,86,77.05826313,30.49
990,680,1000000,1269521,1062555,877672,1117762,1199988,1114106,1163155,874753,1225856,708580,1201298,1127834,-3.35,-6.49,4.17,12.61,19.46,22.67,23.67,22.59,21.34,13.95,8.98,6.09,-4.57,-7.49,1.68,8.72,15.15,19.07,19.96,18.41,16.78,9.93,6.11,4.63,2.9,2.5,5.8,13.7,19.7,21.7,23.8,24.5,22.9,17.6,12.8,8.9,9.4,10.1,8.8,9.8,8.9,8.3,6.7,6.4,6.6,9.3,9.3,9.5,86,77.05826313,30.49
990,680,1000000,394867,429593,462195,470198,533947,578403,340105,279396,132757,0,0,250138,-3.35,-6.49,4.17,12.61,19.46,22.67,23.67,22.59,21.34,13.95,8.98,6.09,-4.57,-7.49,1.68,8.72,15.15,19.07,19.96,18.41,16.78,9.93,6.11,4.63,2.9,2.5,5.8,13.7,19.7,21.7,23.8,24.5,22.9,17.6,12.8,8.9,9.4,10.1,8.8,9.8,8.9,8.3,6.7,6.4,6.6,9.3,9.3,9.5,86,77.05826313,30.49
991,620,1000000,90959,130135,33449,47562,35077,46428,53237,21017,48632,29985,19366,9183,-2.79,-6.41,4.4,12.75,19.49,22.73,23.63,22.35,21.14,13.97,9.05,6.34,-4.07,-7.3,2,8.95,15.34,19.35,20.29,18.56,16.8,10.07,6.23,4.9,2.8,2.7,6,13.3,20,22.3,22.3,23.4,22.9,16.2,11.7,8.8,8.5,9.3,8.2,9,8,7.5,5.9,5.5,5.7,8.2,8.3,8.8,86,77.25861481,30.49
991,620,1000000,259882,371814,95568,135891,100220,132652,152105,60049,138949,85672,55331,26237,-2.79,-6.41,4.4,12.75,19.49,22.73,23.63,22.35,21.14,13.97,9.05,6.34,-4.07,-7.3,2,8.95,15.34,19.35,20.29,18.56,16.8,10.07,6.23,4.9,2.8,2.7,6,13.3,20,22.3,22.3,23.4,22.9,16.2,11.7,8.8,8.5,9.3,8.2,9,8,7.5,5.9,5.5,5.7,8.2,8.3,8.8,86,77.25861481,30.49
992,706,1000000,486571,482534,371533,319137,228003,260140,241858,237114,204691,135393,191747,297229,-3.26,-6.47,4.19,12.64,19.49,22.69,23.67,22.56,21.33,13.97,9.01,6.13,-4.5,-7.46,1.72,8.76,15.19,19.11,20,18.43,16.78,9.95,6.13,4.67,2.8,2.5,5.7,13.7,20.2,23,23.3,24.7,22.7,15.7,10.5,8.2,9.1,9.9,8.5,9.5,8.6,8,6.5,6.1,6.2,8.9,8.9,9.2,86,77.07456602,30.49
994,440,1000000,3359337,3420836,3151742,1916997,1778846,1945903,3031134,3034291,2186248,2365138,1673025,1683253,-0.99,-4.95,5.6,13.74,19.52,23.49,24.74,22.8,21.36,14.53,9.55,7.43,-2.46,-5.98,3.21,10.13,15.91,20.24,21.62,19.36,17.32,10.85,6.97,5.84,3.6,2.7,6.3,14.8,20,24.8,25.5,26.1,25.2,17.7,12,8.8,8.1,9.3,7.7,8.6,8,7.1,5.5,4.6,5.1,7.6,7.6,8.9,87.71060326,77.76821955,30.49
997,600,1000000,1172866,1448002,420745,1235949,1309200,961831,1159908,1484149,181239,20,10852,335244,-5.65,-9.35,0.84,9.57,16.51,19.95,21.43,21.16,19.69,11.93,7.32,4.5,-6.29,-9.8,-0.94,6.12,13.37,17.38,18.35,17.92,16.45,8.93,4.85,3.54,3.1,2.4,4.6,11.8,16.9,19.8,22.2,22.4,20.9,14.8,9.2,6.6,9.4,9.3,8.7,9.7,8.5,7.1,5.9,6.4,5.8,8.8,10.2,10.6,85.24762149,76,30.49
1007,790,1000000,228670,489705,0,0,0,132702,177034,135881,212789,338585,487847,389884,-3.43,-6.83,3.65,12.28,19.52,22.48,23.38,21.78,20.65,13.13,9.02,6.47,-4.65,-7.71,1.49,8.62,15.24,19.05,19.89,18.21,16.46,9.56,6.14,4.88,2.5,2,5.3,13.2,19.7,22.1,21.9,23.5,22.5,15.5,10.4,7.7,9,9.7,8.5,9.2,8.2,7.7,6.3,5.9,6,8.8,8.8,9.2,85.62449226,76.81224613,30.49
1016,93,1000000,23984,85936,0,101,0,31331,244,268,0,63,0,0,5.34,3.14,11.77,17.03,21.92,27.27,27.64,26.28,24.08,16.91,13.95,14.33,2.76,0.27,8.34,13.69,17.8,22.31,23.03,21.6,20.5,13.87,11.45,12.31,8,6.2,11.3,17.6,21.9,27,28.2,27.5,25.2,18.7,15.5,13.6,6.9,8.7,7.7,7.6,6.8,6.8,6.7,5.2,6.7,7.4,5.8,6.3,88.07326906,78.07326906,30.49
1040,994,1000000,36762,85304,0,0,13256,44681,55534,67902,40055,0,0,65322,-3.01,-6.73,3.72,12.13,19.54,22.32,23.21,21.36,20.26,12.67,8.8,6.87,-4.33,-7.74,1.7,8.83,15.54,19.18,20.09,18.22,16.54,9.6,6.04,5.46,2.7,2.1,5.7,13.1,19.6,22.3,22.7,24.2,23.1,16.5,11.6,8.4,8.7,9.2,8.4,8.6,7.6,7.1,5.4,5.2,5.6,8.2,8.1,8.7,84.59497515,75.59497515,30.49
1043,437,1000000,34863,40041,11687,0,0,0,0,0,0,0,0,0,-0.96,-4.93,5.62,13.76,19.53,23.51,24.76,22.81,21.38,14.54,9.56,7.45,-2.44,-5.96,3.23,10.15,15.91,20.25,21.63,19.37,17.33,10.86,6.98,5.85,3.7,2.8,6.3,14.5,19.9,24.7,25.3,26.1,25.3,17.6,11.9,8.8,8.1,9.3,7.7,8.6,8,7.1,5.5,4.6,5.1,7.6,7.6,8.9,87.72826702,77.77070826,30.49
1043,437,1000000,232417,266937,77911,0,0,0,0,0,0,0,0,0,-0.96,-4.93,5.62,13.76,19.53,23.51,24.76,22.81,21.38,14.54,9.56,7.45,-2.44,-5.96,3.23,10.15,15.91,20.25,21.63,19.37,17.33,10.86,6.98,5.85,3.7,2.8,6.3,14.5,19.9,24.7,25.3,26.1,25.3,17.6,11.9,8.8,8.1,9.3,7.7,8.6,8,7.1,5.5,4.6,5.1,7.6,7.6,8.9,87.72826702,77.77070826,30.49
1060,750,1000000,2922551,2890394,3165456,3060415,3034208,2980360,3039206,3103137,3008436,3112632,3064562,3184618,-6.11,-11.27,2.55,10.44,16.28,20.8,21.92,20.69,20.22,11.61,5.48,1.67,-6.79,-11.4,-0.15,6.42,13.1,17.75,19.18,17.98,16.8,8.45,3.59,1.06,0.3,0.4,5.2,12.3,18,22,24.9,23.8,22.6,14,8.4,4.5,9.8,10.7,10,11.1,10.5,7.3,6.7,7.2,7.6,9.4,11.2,10.9,85.27020591,76.13510295,30.49
1077,860,1000000,134098,123681,75904,48960,131887,127250,123422,108873,36525,6768,0,0,-4.94,-9.9,4.17,11.19,16.38,21.61,22.87,21.16,20.57,12,5.91,0.94,-5.96,-10.39,0.83,7.07,13.14,18.27,19.85,18.15,17.11,8.61,3.76,0.09,0.5,0.4,4.9,11.9,17.1,21.5,24.4,23.5,21.6,14.1,8.3,4.1,11.2,11.6,10.8,12.2,11.8,8.1,6.9,7.3,8.5,10.1,12.2,12,85.93944929,76.31314977,30.49
1082,970,1000000,2543611,2407901,2419955,2284827,1827530,2325443,2443667,2571108,2278518,2306979,2116764,2319421,-2.23,-6.05,6.54,12.39,16.55,23.04,24.99,22.92,22.04,14.08,7.42,1.28,-4.24,-7.2,2.44,8.55,13.53,19.32,21.19,19.48,18.18,9.92,4.72,0.18,1.3,1.1,6.5,12.2,16.5,22.5,25.6,24.9,22.3,15.1,8.5,3.1,10.2,10.7,9.9,11,10.8,8.3,7.9,8.6,10.6,8.9,11.6,11,88.066302,77,30.49
1122,920,1000000,188667,160259,174634,138866,174798,127688,182177,167077,190444,152970,164211,13068,-5.14,-10.27,3.93,11.07,16.18,21.31,22.41,20.64,20.22,11.76,5.69,0.83,-6.06,-10.59,0.67,7.13,13.13,18.24,19.8,18.04,17.08,8.58,3.75,0.12,0.5,0.3,4.6,11.9,16.6,21.1,24.7,23.6,21.4,14.2,8.2,4.1,10.6,10.8,10,10.7,10.8,7.5,6.4,6.7,7.8,9,11.1,11,86.64546404,76.43660381,30.49
1131,854,1000000,456,2632,1170,484,1632,411,634,0,777,313,26,539,-6.43,-11.44,2.47,9.97,15.54,20.61,21.8,20.28,19.64,11.01,4.76,0.27,-6.99,-11.63,-0.19,6.06,12.62,17.56,19.18,17.75,16.63,8.06,3.02,-0.19,0.4,0.3,4.1,11.4,17.1,21.5,24,22.9,21.3,13.4,8,3.5,9.8,11.1,10.3,11.3,10.8,7.7,7,7.8,8.5,9.5,11.2,11.1,85,76,30.49
1131,854,1000000,2282,13159,5849,2418,8158,2054,3171,0,3887,1566,131,2696,-6.43,-11.44,2.47,9.97,15.54,20.61,21.8,20.28,19.64,11.01,4.76,0.27,-6.99,-11.63,-0.19,6.06,12.62,17.56,19.18,17.75,16.63,8.06,3.02,-0.19,0.4,0.3,4.1,11.4,17.1,21.5,24,22.9,21.3,13.4,8,3.5,9.8,11.1,10.3,11.3,10.8,7.7,7,7.8,8.5,9.5,11.2,11.1,85,76,30.49
1206,1334,1000000,0,0,0,0,0,484,4894,23068,13024,0,163,0,-3.42,-8.33,5.7,12.52,17.22,22.65,23.9,22.14,21.43,12.97,7.31,2.13,-5,-9.05,1.93,8.24,13.87,19.09,20.61,18.85,17.64,9.25,4.7,0.96,1.1,0.9,6,12.8,17.3,21.9,24.9,24,21.8,15,8.8,4.3,10.6,10.3,10,10.4,10.4,7.6,6.9,7.1,8.5,9.2,11.5,11,88,77,30.49
1217,1342,1000000,0,0,1361,0,0,4621,8478,0,2773,182,0,659,-6.56,-10.26,3,9.47,14.65,20.57,21.55,19.84,18.99,10.68,3.71,-2.15,-7.11,-10.9,0,5.73,11.64,17.15,18.91,17.3,16.31,7.66,2.11,-2.35,0.6,0.7,4.5,10.8,15.7,20.7,24.8,23.5,21.1,13.6,7.1,3.1,12.4,13.3,12.4,12.5,13,9.4,8.2,9.1,9.4,10.5,12.7,12.5,86.63969946,75.67760901,30.49
1230,2605,1000000,0,0,0,0,0,0,4277,0,0,0,0,0,1.88,2.13,9.57,13.92,16.52,25.1,26.53,25.11,24.17,15.87,7.74,3.29,-1.37,-1.37,4.6,8.87,12.79,19.22,20.33,19.23,17.15,10.82,3.9,0.17,3.9,5.5,11,15.2,18.1,23.1,25.2,23,21.2,15.6,9,5,10.9,11.5,10.7,13.5,12.5,11.4,10.5,10.1,11.7,11,12.4,12.3,88.65967202,71.23645963,30.49
1233,2460,1000000,0,36651,132739,140552,92432,0,37981,0,0,0,0,89247,0.83,0.61,8.87,13.24,16.13,25.03,26.25,24.87,24.03,15.48,7.46,2.73,-2.23,-2.49,4,8.69,12.73,19.28,20.59,19.13,17.37,10.47,4.03,0.03,3.2,4.6,10.7,14.8,17.7,22.8,25.2,22.9,21.2,15.2,8.9,4.8,11.7,12.6,11.3,14.1,13,11.9,11.1,10.7,12.7,11.4,13.5,13.1,90,73.13799691,30.49
1240,1380,1000000,44195,84693,181200,72966,111124,257869,344908,315890,278123,15828,30123,19090,0.58,-0.13,9.22,14.93,17.98,26.11,27.79,24.6,24.5,16.29,9.55,4.29,-1.84,-3.14,5.21,10.84,14.69,20.68,22.28,20.08,18.85,11,6.3,2.07,3,3.9,10.8,16.8,18.4,24.6,26.5,25,23.1,15.3,10.2,4.9,9.9,11.1,9.4,12.2,11.2,10.9,10,8.7,11.3,9.2,12.3,11.1,90,76,30.49
1242,1300,1000000,0,0,8595,0,4778,61019,142557,119839,71832,5746,0,11226,1.14,0.46,9.64,15.5,18.29,26.23,27.82,24.91,24.44,16.44,9.89,5.13,-1.37,-2.61,5.94,11.52,15.24,21.06,22.73,20.39,19.16,11.45,6.87,2.96,3.2,4.2,10.8,16.6,18.6,24.5,26.4,25,23.1,15.6,10.4,5.3,10,11.3,9.4,12.4,11.4,11,10.1,8.8,11.3,9.4,12.5,11.2,90,76,30.49
1248,1600,1000000,0,0,13234,0,0,50664,48469,89662,73801,18432,5812,0,0.28,-0.39,9.05,14.73,17.85,26.05,27.81,24.37,24.46,16.16,9.3,3.76,-1.97,-3.34,4.94,10.6,14.31,20.38,21.93,19.82,18.61,10.77,5.86,1.53,2.8,3.8,10.7,15.9,18,24.1,26.3,24.7,23,15.5,9.1,4.6,9.5,10.8,9.2,11.7,10.9,10.5,9.6,8.4,11,8.8,11.9,10.9,90,76,30.49
1250,840,1000000,1738535,1246177,1272561,365249,417890,1514388,1728442,1664321,1565201,1054343,715737,845632,-0.97,-3.18,7.77,13.79,17.89,24.61,25.83,23.62,22.54,14.15,8.5,3.82,-3.26,-5.1,4.05,10.07,14.82,20.63,22.32,20.15,18.63,10.29,6.02,2.59,2.4,2.3,7.4,15.5,18.8,22.8,25.7,26,23.9,16.3,10.4,5.4,8.6,9.2,8,9.7,9,7.9,6.3,5.7,7.7,7.1,9.9,9,88.82859672,77.62595248,30.49
1252,880,1000000,685531,566794,548125,539228,583896,606132,659743,661686,478615,413904,383239,1219,-0.24,-2.64,8.31,14.27,18.12,25.02,26.41,24.05,22.96,14.76,9.04,4.23,-2.77,-4.7,4.33,10.28,14.93,20.63,22.46,20.23,18.89,10.61,6.24,2.61,2.5,2.4,7.7,15.3,18.6,22.3,25.1,26.1,24,16.3,10.2,5.3,8.1,8.7,7.8,9.2,9,8,6.5,5.7,7.7,6.7,9.7,8.9,88.8111378,77.77226896,30.49
1271,733,1000000,6551,8562,6240,20199,1264,17585,29638,21395,14994,10491,8243,3278,1.69,0.26,9.77,15.65,18.72,25.73,27.35,24.35,23.06,15.86,10.04,6.1,-0.83,-2.44,6.52,12.32,16.22,22,23.77,20.72,19.53,11.7,7.7,4.36,4.6,4.7,10.3,16.1,18.8,23.8,26.3,25.3,23.1,17.3,11.8,7.3,7.6,9.5,7.5,9.3,7.8,7.8,6.9,5.1,6.5,6.4,9.5,9.1,89.97860502,77.68626107,30.49
1317,1870,1000000,1867,0,0,0,0,0,0,2084,720,0,3621,0,0.54,-0.17,9.13,14.61,17.61,25.87,27.38,24.59,24.33,16.07,9.09,3.97,-2.01,-3.17,4.98,10.47,14.41,20.43,22.01,19.88,18.68,10.91,5.98,1.76,3.4,4.5,11.1,15.6,18.1,23.5,26,23.8,21.9,15.5,9.4,5,9.5,10.7,9.3,11.7,10.6,10.1,9.4,8.4,10.4,8.8,11.3,10.8,90,75.03537046,30.49
1330,1213,1000000,0,0,0,0,0,0,696,54,6549,0,0,0,1.37,0.68,9.79,15.69,18.39,26.26,27.79,25.05,24.43,16.52,10.03,5.5,-1.23,-2.43,6.2,11.75,15.49,21.24,22.95,20.55,19.31,11.63,7.15,3.35,3.6,4.7,11,16.4,18.7,24.5,26.6,25.1,23,16.1,10.7,5.9,9.1,10.5,8.8,11.4,10.3,9.8,9.1,8.1,10.1,8.4,11.3,10.3,90,76,30.49
